id,name,org_id,type,species,age,status,publish_date,status_changed_date,shots_current,org_name
43742828,Choux,TX2338,Cat,Cat,Adult,adoptable,2019-01-11T03:05:30+0000,2019-01-11T03:05:30+0000,TRUE,Fuzzy_Texan_Animal_Rescue
43742798,Susan,TX2338,Cat,Cat,Young,adopted,2019-01-11T02:55:11+0000,2019-04-17T21:06:56+0000,TRUE,Fuzzy_Texan_Animal_Rescue
43742784,Chips,TX2338,Cat,Cat,Adult,adoptable,2019-01-11T02:45:10+0000,2019-01-11T02:45:10+0000,TRUE,Fuzzy_Texan_Animal_Rescue
43742779,Queso,TX2338,Cat,Cat,Young,adopted,2019-01-11T02:40:31+0000,2019-02-04T06:27:33+0000,TRUE,Fuzzy_Texan_Animal_Rescue
43742747,Emme,TX2338,Cat,Cat,Young,adopted,2019-01-11T02:32:17+0000,2019-03-04T04:33:54+0000,TRUE,Fuzzy_Texan_Animal_Rescue
43742702,Toothless,TX2338,Cat,Cat,Adult,adopted,2019-01-11T02:21:20+0000,2019-04-02T01:26:47+0000,TRUE,Fuzzy_Texan_Animal_Rescue
43742603,Cheetoh,TX2338,Cat,Cat,Young,adopted,2019-01-11T02:02:31+0000,2019-01-28T03:08:21+0000,TRUE,Fuzzy_Texan_Animal_Rescue
43742099,Dora,TX2275,Cat,Cat,Senior,adoptable,2019-01-10T22:43:48+0000,2019-01-10T22:43:48+0000,TRUE,Purr_De_Leash_Project
43742062,Morticia_Addams,TX2275,Cat,Cat,Adult,adoptable,2019-01-10T22:32:17+0000,2019-01-10T22:32:17+0000,TRUE,Purr_De_Leash_Project
43741948,Callie,TX2275,Cat,Cat,Young,adopted,2019-01-10T22:00:18+0000,2019-03-11T20:31:20+0000,TRUE,Purr_De_Leash_Project
42333882,Quinn,TX2275,Cat,Cat,Baby,adopted,2019-01-10T21:46:28+0000,2019-01-10T21:46:28+0000,TRUE,Purr_De_Leash_Project
43741686,Ursa_5,TX898,Dog,Dog,Adult,adopted,2019-01-10T20:52:48+0000,2019-02-04T17:27:08+0000,TRUE,Austin_Boxer_Rescue
43741628,Heymitch,TX898,Dog,Dog,Adult,adopted,2019-01-10T20:44:12+0000,2019-01-21T16:53:10+0000,TRUE,Austin_Boxer_Rescue
43741617,Max_Faustino_III,TX898,Dog,Dog,Adult,adopted,2019-01-10T20:40:13+0000,2019-04-15T12:47:00+0000,TRUE,Austin_Boxer_Rescue
43741599,Starkly,TX898,Dog,Dog,Adult,adoptable,2019-01-10T20:36:26+0000,2019-01-10T20:36:26+0000,TRUE,Austin_Boxer_Rescue
43741587,Giuseppe,TX898,Dog,Dog,Adult,adopted,2019-01-10T20:35:20+0000,2019-04-02T19:09:32+0000,TRUE,Austin_Boxer_Rescue
43741560,Zamarra,TX898,Dog,Dog,Adult,adopted,2019-01-10T20:31:58+0000,2019-02-26T21:56:28+0000,TRUE,Austin_Boxer_Rescue
43741546,Angel_Baby,TX898,Dog,Dog,Adult,adopted,2019-01-10T20:29:30+0000,2019-02-18T16:23:55+0000,TRUE,Austin_Boxer_Rescue
43741506,Q_bert,TX898,Dog,Dog,Adult,adopted,2019-01-10T20:23:21+0000,2019-05-16T12:34:39+0000,TRUE,Austin_Boxer_Rescue
43741478,Nubs,TX898,Dog,Dog,Adult,adopted,2019-01-10T20:20:26+0000,2019-02-04T17:28:07+0000,TRUE,Austin_Boxer_Rescue
43741470,Windsor,TX898,Dog,Dog,Adult,adopted,2019-01-10T20:18:17+0000,2019-04-15T12:45:38+0000,TRUE,Austin_Boxer_Rescue
43741279,Ginger_Bail,TX898,Dog,Dog,Adult,adoptable,2019-01-10T19:33:24+0000,2019-01-10T19:33:24+0000,TRUE,Austin_Boxer_Rescue
43741271,Maverick,TX898,Dog,Dog,Adult,adoptable,2019-01-10T19:31:21+0000,2019-01-10T19:31:21+0000,TRUE,Austin_Boxer_Rescue
43740781,Verna,TX898,Dog,Dog,Adult,adoptable,2019-01-10T17:18:08+0000,2019-01-10T17:18:08+0000,TRUE,Austin_Boxer_Rescue
43740737,Bree,TX898,Dog,Dog,Adult,adopted,2019-01-10T17:15:20+0000,2019-02-26T21:58:34+0000,TRUE,Austin_Boxer_Rescue
43740627,Archer,TX898,Dog,Dog,Adult,adopted,2019-01-10T17:12:43+0000,2019-02-04T17:25:26+0000,TRUE,Austin_Boxer_Rescue
43740509,Wiggles,TX898,Dog,Dog,Adult,adoptable,2019-01-10T17:08:24+0000,2019-01-10T17:08:24+0000,TRUE,Austin_Boxer_Rescue
43730626,Maggie,TX450,Dog,Dog,Adult,adopted,2019-01-09T19:26:22+0000,2019-01-23T12:17:31+0000,FALSE,City_Of_Clyde_Animal_Shelter
43730601,Tinker,TX450,Dog,Dog,Adult,adopted,2019-01-09T19:10:44+0000,2019-01-10T00:06:22+0000,FALSE,City_Of_Clyde_Animal_Shelter
43730524,Shilo,TX450,Dog,Dog,Adult,adopted,2019-01-09T19:03:53+0000,2019-01-10T21:02:12+0000,FALSE,City_Of_Clyde_Animal_Shelter
